Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings_Per_Week,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP00778,45,Male,Software Engineer,Manufacturing,1,Hybrid,39,13,5,Medium,Depression,No,Increase,2,Unsatisfied,2,Daily,Average,South America
EMP00779,32,Non-binary,Data Scientist,Healthcare,19,Hybrid,30,13,1,Medium,Burnout,No,No Change,1,Unsatisfied,3,,Good,Oceania
EMP00780,42,Non-binary,Designer,Retail,14,Hybrid,20,15,2,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,3,Daily,Poor,Asia
EMP00781,58,Non-binary,Marketing,IT,14,Onsite,41,7,1,High,Burnout,Yes,Decrease,1,Unsatisfied,5,Weekly,Good,Europe
EMP00782,47,Prefer not to say,Project Manager,Education,9,Hybrid,32,9,2,Low,,No,No Change,1,Unsatisfied,3,Weekly,Poor,Europe
EMP00783,31,Prefer not to say,Sales,Retail,25,Remote,58,9,4,High,Anxiety,No,Increase,2,Satisfied,5,Daily,Good,Asia
EMP00784,28,Non-binary,Sales,Manufacturing,10,Remote,52,10,3,High,Burnout,Yes,No Change,4,Unsatisfied,4,Weekly,Good,North America
EMP00785,24,Male,Software Engineer,Healthcare,34,Hybrid,36,14,1,Medium,,Yes,Decrease,4,Satisfied,4,Weekly,Poor,Oceania
EMP00786,50,Female,HR,IT,6,Hybrid,53,10,2,High,,No,No Change,4,Satisfied,4,,Poor,South America
EMP00787,32,Female,HR,Retail,7,Onsite,53,1,3,Low,Burnout,No,No Change,4,Satisfied,3,Daily,Poor,Africa
EMP00788,28,Prefer not to say,Software Engineer,Finance,34,Remote,28,1,2,High,Anxiety,Yes,Decrease,1,Unsatisfied,1,,Average,South America
EMP00789,60,Male,HR,Manufacturing,24,Remote,24,10,1,Medium,Anxiety,No,Increase,3,Neutral,4,,Average,Oceania
EMP00790,52,Prefer not to say,Designer,Education,14,Onsite,27,8,3,High,Burnout,Yes,No Change,4,Unsatisfied,5,,Average,Asia
EMP00791,55,Non-binary,Data Scientist,Consulting,12,Hybrid,35,10,1,Low,,No,Increase,5,Unsatisfied,2,,Average,Oceania
EMP00792,39,Male,Marketing,Finance,3,Onsite,20,5,1,Medium,Burnout,No,No Change,3,Neutral,5,,Good,Oceania
EMP00793,54,Non-binary,Designer,IT,11,Remote,22,2,1,High,Anxiety,Yes,No Change,2,Unsatisfied,4,,Poor,Oceania
EMP00794,43,Prefer not to say,Designer,Finance,18,Onsite,27,1,1,Medium,Burnout,Yes,Decrease,3,Neutral,2,Weekly,Good,North America
EMP00795,31,Male,Marketing,Healthcare,12,Onsite,32,11,3,Low,Anxiety,No,No Change,3,Unsatisfied,1,,Good,North America
EMP00796,49,Non-binary,Designer,Finance,31,Remote,24,8,3,Low,Burnout,Yes,Increase,3,Neutral,3,Weekly,Poor,Europe
EMP00797,55,Prefer not to say,HR,IT,4,Hybrid,41,14,1,Low,Depression,Yes,No Change,3,Unsatisfied,1,,Good,Africa
EMP00798,33,Non-binary,HR,Healthcare,8,Hybrid,33,8,4,Medium,Burnout,Yes,Increase,5,Neutral,2,Weekly,Average,Europe
EMP00799,30,Non-binary,Designer,Consulting,34,Hybrid,55,14,4,Low,Burnout,Yes,Decrease,3,Neutral,5,Daily,Average,Oceania
EMP00800,40,Female,Project Manager,Education,33,Onsite,49,0,2,Medium,Burnout,Yes,No Change,3,Neutral,5,Weekly,Poor,South America
EMP00801,23,Non-binary,Designer,Education,34,Remote,40,11,3,High,,Yes,No Change,5,Unsatisfied,4,Daily,Good,Europe
EMP00802,28,Female,Marketing,Education,32,Hybrid,42,4,1,High,,No,Increase,4,Unsatisfied,5,,Average,Asia
EMP00803,39,Non-binary,Marketing,Manufacturing,16,Hybrid,36,0,4,High,Depression,Yes,Increase,4,Unsatisfied,2,Weekly,Average,North America
EMP00804,48,Female,Data Scientist,Retail,34,Onsite,55,10,2,Low,Burnout,No,Decrease,5,Unsatisfied,5,Weekly,Good,South America
EMP00805,49,Male,HR,Education,8,Onsite,25,1,1,Low,,No,Increase,2,Unsatisfied,1,,Average,North America
EMP00806,58,Male,Designer,Healthcare,14,Hybrid,49,11,2,High,Burnout,No,Increase,4,Unsatisfied,1,Weekly,Good,Asia
EMP00807,40,Female,Software Engineer,Finance,19,Remote,26,8,2,Low,Burnout,Yes,Increase,2,Unsatisfied,5,Daily,Poor,Africa
EMP00808,41,Male,Project Manager,Manufacturing,29,Onsite,34,0,4,High,Burnout,Yes,No Change,5,Unsatisfied,1,,Poor,South America
EMP00809,56,Male,Data Scientist,Consulting,18,Hybrid,41,6,2,Low,Anxiety,Yes,Decrease,4,Satisfied,2,,Average,South America
EMP00810,48,Prefer not to say,Marketing,Consulting,16,Remote,30,10,4,High,Anxiety,No,Decrease,2,Satisfied,3,Weekly,Poor,North America
EMP00811,41,Male,Designer,Retail,9,Hybrid,23,11,1,Medium,Burnout,Yes,Decrease,2,Satisfied,1,Weekly,Average,Africa
EMP00812,57,Prefer not to say,Software Engineer,Education,20,Onsite,41,12,2,Low,Anxiety,No,Decrease,5,Unsatisfied,1,Weekly,Average,North America
EMP00813,33,Female,Sales,Education,1,Hybrid,58,13,3,High,Burnout,Yes,No Change,2,Unsatisfied,5,Weekly,Average,Africa
EMP00814,33,Female,Data Scientist,Retail,17,Hybrid,35,10,3,Low,Anxiety,Yes,Increase,5,Neutral,4,Weekly,Good,Europe
EMP00815,38,Female,Designer,IT,30,Remote,33,3,2,High,Burnout,Yes,Decrease,4,Unsatisfied,5,Weekly,Good,North America
EMP00816,43,Non-binary,Project Manager,Healthcare,26,Remote,42,9,4,High,Depression,Yes,Increase,1,Unsatisfied,2,,Good,North America
EMP00817,26,Prefer not to say,Marketing,Education,7,Hybrid,21,9,4,Low,Burnout,Yes,Decrease,1,Satisfied,2,,Good,Africa
EMP00818,38,Male,HR,Consulting,7,Onsite,46,0,3,High,Depression,No,Increase,5,Neutral,2,,Good,Oceania
EMP00819,56,Prefer not to say,Data Scientist,IT,15,Remote,30,15,4,Low,Anxiety,Yes,Decrease,1,Neutral,4,Daily,Average,Europe
EMP00820,22,Female,Sales,Education,11,Hybrid,42,1,5,High,Depression,No,Increase,1,Neutral,5,Daily,Average,North America
EMP00821,26,Non-binary,Sales,IT,21,Hybrid,36,5,2,High,,No,Decrease,5,Unsatisfied,3,Daily,Good,Asia
EMP00822,43,Female,Sales,IT,35,Remote,34,11,5,Low,Depression,No,Decrease,1,Satisfied,2,Weekly,Average,Europe
EMP00823,57,Male,Sales,Consulting,14,Onsite,39,2,3,Medium,,No,Increase,5,Neutral,4,Weekly,Poor,South America
EMP00824,47,Female,Sales,Healthcare,32,Onsite,22,13,4,High,Anxiety,Yes,Decrease,3,Unsatisfied,1,,Poor,Asia
EMP00825,23,Male,Data Scientist,Retail,19,Hybrid,34,15,3,Low,Burnout,Yes,Decrease,2,Satisfied,4,,Average,Oceania
EMP00826,29,Non-binary,Designer,Education,26,Remote,58,0,1,Medium,Depression,No,No Change,3,Unsatisfied,4,Daily,Good,South America
EMP00827,27,Prefer not to say,Designer,Consulting,31,Remote,31,0,3,High,Burnout,No,No Change,5,Unsatisfied,2,Weekly,Poor,Asia
EMP00828,34,Female,Designer,Retail,16,Hybrid,46,1,5,Medium,,Yes,Increase,5,Satisfied,4,Daily,Average,Africa
EMP00829,39,Female,Marketing,Manufacturing,16,Remote,28,9,5,Low,,Yes,Increase,2,Neutral,1,Daily,Poor,South America
EMP00830,50,Male,Software Engineer,Finance,32,Remote,51,3,5,Medium,Anxiety,No,No Change,3,Unsatisfied,2,,Average,Europe
EMP00831,55,Non-binary,Designer,Manufacturing,21,Hybrid,47,3,4,Medium,,No,No Change,4,Satisfied,4,Daily,Poor,South America
EMP00832,45,Non-binary,Software Engineer,IT,21,Onsite,26,10,4,High,Anxiety,Yes,Increase,4,Satisfied,4,Weekly,Good,North America
EMP00833,36,Prefer not to say,Sales,Manufacturing,3,Hybrid,45,14,1,Medium,Burnout,No,Increase,4,Unsatisfied,2,Weekly,Average,Oceania
EMP00834,53,Male,HR,Education,22,Remote,42,12,5,Low,,No,No Change,3,Satisfied,3,,Average,Europe
EMP00835,41,Prefer not to say,Software Engineer,Manufacturing,16,Onsite,41,4,4,High,Anxiety,Yes,Decrease,2,Neutral,5,Weekly,Poor,Asia
EMP00836,52,Male,Data Scientist,Healthcare,17,Onsite,59,2,1,High,Depression,Yes,No Change,3,Neutral,1,,Poor,Oceania
EMP00837,30,Male,Designer,Finance,28,Hybrid,57,9,4,Low,Anxiety,No,Increase,3,Unsatisfied,1,Weekly,Average,Oceania
EMP00838,44,Prefer not to say,Project Manager,Consulting,26,Onsite,23,14,2,High,,No,Increase,3,Unsatisfied,5,,Good,South America
EMP00839,39,Female,HR,IT,3,Hybrid,47,8,2,High,Depression,No,Increase,3,Unsatisfied,4,,Poor,Europe
EMP00840,26,Female,Project Manager,Consulting,20,Hybrid,48,2,4,High,Burnout,Yes,Increase,5,Satisfied,3,Weekly,Good,South America
EMP00841,32,Female,Marketing,Finance,23,Hybrid,46,2,1,Medium,Burnout,Yes,Decrease,3,Unsatisfied,5,Daily,Average,Oceania
EMP00842,51,Non-binary,Project Manager,Consulting,14,Remote,39,1,5,Low,Anxiety,Yes,Decrease,5,Unsatisfied,2,,Good,Asia
EMP00843,32,Male,Sales,Education,16,Onsite,48,11,1,Medium,Anxiety,Yes,No Change,2,Satisfied,5,Daily,Good,Europe
EMP00844,33,Male,Software Engineer,IT,8,Remote,55,15,3,High,,Yes,Decrease,1,Satisfied,1,Weekly,Good,Asia
EMP00845,33,Non-binary,Data Scientist,Finance,5,Onsite,23,13,2,Medium,Anxiety,No,Increase,3,Neutral,5,Weekly,Good,Asia
EMP00846,58,Non-binary,Designer,Retail,27,Remote,55,14,5,High,,Yes,Decrease,5,Neutral,2,,Good,North America
EMP00847,27,Female,Project Manager,Consulting,2,Onsite,22,8,3,High,Anxiety,Yes,No Change,2,Satisfied,1,Weekly,Poor,Oceania
EMP00848,43,Male,Data Scientist,Manufacturing,30,Remote,47,8,3,Medium,,No,Increase,2,Satisfied,1,Weekly,Good,South America
EMP00849,26,Prefer not to say,Data Scientist,IT,24,Onsite,54,13,4,High,Anxiety,No,Decrease,4,Satisfied,2,Daily,Good,Europe
EMP00850,49,Prefer not to say,Sales,Retail,21,Remote,50,1,5,Medium,Burnout,No,Decrease,3,Neutral,4,Daily,Average,Africa
EMP00851,45,Non-binary,Sales,Education,24,Onsite,23,15,4,Low,Anxiety,Yes,Increase,3,Satisfied,1,,Poor,Europe
EMP00852,39,Non-binary,Data Scientist,IT,33,Onsite,56,14,4,Medium,,Yes,Increase,3,Satisfied,5,Daily,Good,Europe
EMP00853,38,Non-binary,HR,Retail,28,Onsite,22,8,1,Medium,Burnout,Yes,Decrease,5,Unsatisfied,4,Weekly,Good,Europe
EMP00854,29,Male,HR,Manufacturing,24,Remote,32,13,5,Medium,,No,Increase,2,Unsatisfied,1,Daily,Average,North America
EMP00855,36,Non-binary,Sales,IT,13,Hybrid,32,11,5,Medium,Burnout,Yes,No Change,3,Satisfied,2,,Good,North America
EMP00856,40,Non-binary,Marketing,IT,34,Remote,25,0,4,Medium,Burnout,Yes,Increase,4,Satisfied,2,,Good,Africa
EMP00857,32,Prefer not to say,Project Manager,Education,18,Onsite,22,1,3,Medium,Anxiety,Yes,No Change,4,Satisfied,1,,Poor,South America
EMP00858,52,Male,Sales,Finance,20,Onsite,34,2,5,Low,Burnout,No,Decrease,1,Neutral,2,,Good,Asia
EMP00859,46,Non-binary,Data Scientist,Consulting,16,Hybrid,40,11,4,High,Anxiety,Yes,Decrease,3,Neutral,2,Daily,Good,Africa
EMP00860,42,Non-binary,Designer,Retail,17,Onsite,28,1,1,High,Anxiety,No,Increase,4,Unsatisfied,3,Daily,Average,Oceania
EMP00861,53,Male,Data Scientist,Healthcare,19,Hybrid,37,10,5,Low,Anxiety,Yes,No Change,5,Neutral,5,Weekly,Poor,Europe
EMP00862,28,Female,Project Manager,Finance,4,Onsite,40,7,2,Medium,Depression,Yes,Decrease,3,Neutral,1,Daily,Average,Africa
EMP00863,24,Male,Designer,Consulting,13,Remote,25,7,5,High,Burnout,Yes,Increase,3,Unsatisfied,5,Daily,Good,Europe
EMP00864,28,Female,Data Scientist,Manufacturing,22,Hybrid,50,3,2,High,,Yes,Decrease,2,Satisfied,5,Weekly,Average,North America
EMP00865,53,Male,HR,Finance,30,Remote,43,7,1,Low,Anxiety,No,Increase,4,Unsatisfied,5,Weekly,Good,Africa
EMP00866,57,Non-binary,Designer,Education,23,Remote,57,0,3,Medium,Anxiety,Yes,No Change,3,Neutral,2,Weekly,Poor,South America
EMP00867,43,Female,Data Scientist,Finance,18,Hybrid,57,13,1,High,,Yes,No Change,1,Unsatisfied,4,Weekly,Good,South America
EMP00868,41,Prefer not to say,HR,Consulting,15,Onsite,36,0,4,Medium,Burnout,No,Decrease,4,Neutral,2,Daily,Good,Africa
EMP00869,53,Male,Designer,Education,1,Onsite,55,5,4,Medium,,No,Decrease,3,Neutral,4,Weekly,Poor,Africa
EMP00870,47,Non-binary,Data Scientist,Education,14,Hybrid,34,0,2,High,,No,Decrease,2,Satisfied,4,,Average,Oceania
EMP00871,35,Male,Marketing,Education,34,Onsite,45,15,1,High,Burnout,Yes,Decrease,3,Unsatisfied,2,,Poor,Oceania
EMP00872,43,Female,Sales,Education,17,Remote,59,10,2,Low,Depression,Yes,Increase,4,Unsatisfied,3,Daily,Average,North America
EMP00873,60,Female,Data Scientist,Finance,4,Hybrid,59,7,1,Low,,Yes,No Change,2,Satisfied,3,Weekly,Poor,South America
EMP00874,51,Prefer not to say,HR,Healthcare,31,Onsite,43,13,1,Low,Depression,No,No Change,1,Unsatisfied,1,Daily,Average,North America
EMP00875,51,Female,Designer,Manufacturing,23,Remote,57,14,4,Low,Anxiety,Yes,Decrease,3,Satisfied,5,Weekly,Good,Oceania
EMP00876,35,Prefer not to say,Designer,Healthcare,7,Onsite,58,3,3,Medium,,Yes,Decrease,1,Unsatisfied,1,Weekly,Good,Europe
EMP00877,32,Prefer not to say,Software Engineer,Finance,19,Hybrid,47,0,4,Medium,Burnout,No,Decrease,5,Neutral,3,,Poor,Europe
EMP00878,45,Prefer not to say,Software Engineer,Healthcare,7,Onsite,45,2,1,Medium,,Yes,Increase,5,Satisfied,3,Daily,Good,North America
EMP00879,35,Non-binary,Sales,Education,27,Hybrid,59,0,2,Medium,Anxiety,No,No Change,1,Satisfied,2,Weekly,Good,Africa
EMP00880,25,Prefer not to say,Sales,Consulting,28,Onsite,40,1,4,Low,Burnout,Yes,No Change,2,Satisfied,3,Weekly,Average,North America
EMP00881,23,Non-binary,Marketing,Consulting,25,Onsite,55,7,4,Medium,Depression,Yes,Decrease,2,Satisfied,3,,Poor,Oceania
EMP00882,45,Male,Data Scientist,Finance,1,Hybrid,45,8,5,Low,Burnout,Yes,Decrease,3,Satisfied,1,Daily,Good,South America
EMP00883,30,Female,Designer,Education,27,Remote,53,3,1,Medium,Depression,Yes,Increase,1,Unsatisfied,2,Daily,Average,Africa
EMP00884,51,Female,Project Manager,Manufacturing,31,Hybrid,39,7,5,High,Depression,No,Decrease,4,Unsatisfied,2,Daily,Poor,South America
EMP00885,26,Non-binary,Designer,Education,8,Onsite,48,3,1,Low,Anxiety,No,Increase,5,Neutral,2,Daily,Good,Europe
EMP00886,38,Prefer not to say,Data Scientist,Education,24,Onsite,52,4,5,Low,,Yes,Decrease,1,Neutral,5,Weekly,Good,North America
EMP00887,28,Prefer not to say,Project Manager,Manufacturing,28,Hybrid,23,1,4,Low,,Yes,Increase,5,Unsatisfied,1,Daily,Good,Asia
EMP00888,28,Male,Marketing,Retail,15,Hybrid,32,1,2,Low,Burnout,Yes,No Change,3,Unsatisfied,2,Weekly,Average,North America
EMP00889,39,Non-binary,Project Manager,Healthcare,9,Onsite,29,0,5,High,Burnout,Yes,Decrease,5,Neutral,1,Weekly,Poor,Oceania
EMP00890,22,Male,Marketing,Consulting,17,Remote,35,4,1,Low,,Yes,No Change,4,Satisfied,3,,Good,Asia
EMP00891,42,Non-binary,Marketing,Finance,34,Remote,57,1,4,Medium,Burnout,Yes,No Change,4,Satisfied,1,Weekly,Good,Europe
EMP00892,38,Prefer not to say,HR,Retail,9,Remote,43,7,4,Low,,No,Decrease,2,Unsatisfied,4,,Poor,North America
EMP00893,58,Female,Marketing,Consulting,11,Onsite,43,3,4,High,Depression,No,Increase,5,Satisfied,4,Daily,Average,South America
EMP00894,57,Non-binary,Data Scientist,IT,22,Onsite,39,7,1,Low,Burnout,No,No Change,5,Neutral,2,Daily,Poor,North America
EMP00895,34,Non-binary,Marketing,Healthcare,2,Hybrid,31,7,5,Medium,Burnout,Yes,No Change,1,Neutral,4,Daily,Average,South America
EMP00896,26,Female,Software Engineer,Consulting,20,Remote,25,10,4,High,,Yes,Decrease,1,Satisfied,5,Daily,Good,Oceania
EMP00897,49,Female,HR,Consulting,1,Hybrid,33,10,5,Medium,Depression,Yes,Increase,2,Neutral,3,Daily,Average,Europe
EMP00898,26,Female,Project Manager,Healthcare,30,Hybrid,58,8,4,High,Burnout,No,No Change,5,Unsatisfied,5,,Good,South America
EMP00899,41,Prefer not to say,Project Manager,Finance,14,Remote,31,8,2,High,,Yes,No Change,3,Unsatisfied,1,Daily,Average,North America
EMP00900,37,Female,Software Engineer,Consulting,18,Onsite,26,12,5,High,Anxiety,Yes,No Change,5,Unsatisfied,3,Weekly,Poor,South America
EMP00901,37,Male,Data Scientist,Healthcare,9,Onsite,58,0,5,Low,Anxiety,Yes,Increase,4,Neutral,4,,Good,Oceania
EMP00902,46,Male,Designer,Consulting,23,Remote,46,7,4,Low,Depression,Yes,Increase,3,Neutral,4,,Good,Oceania
EMP00903,50,Female,Software Engineer,Healthcare,29,Onsite,52,2,5,Low,Anxiety,No,Increase,5,Neutral,2,Weekly,Average,South America
EMP00904,39,Male,Software Engineer,Healthcare,10,Hybrid,40,13,3,Low,Anxiety,Yes,No Change,3,Unsatisfied,4,,Good,Asia
EMP00905,36,Male,HR,Manufacturing,22,Onsite,25,1,4,High,Anxiety,Yes,Decrease,5,Satisfied,2,,Poor,Asia
EMP00906,24,Non-binary,Software Engineer,Retail,8,Remote,24,5,3,High,Burnout,Yes,No Change,5,Unsatisfied,3,,Poor,Oceania
EMP00907,39,Male,Software Engineer,Finance,29,Hybrid,57,6,3,Low,,Yes,No Change,1,Neutral,2,Daily,Poor,South America
EMP00908,47,Prefer not to say,Software Engineer,Finance,33,Remote,40,11,5,Low,Depression,Yes,Decrease,4,Unsatisfied,3,,Good,Oceania
EMP00909,39,Female,Data Scientist,Retail,1,Hybrid,36,15,1,Low,,Yes,Increase,4,Satisfied,1,,Average,South America
EMP00910,22,Prefer not to say,Project Manager,Education,6,Remote,35,7,3,High,Depression,No,Increase,3,Satisfied,1,Weekly,Average,Asia
EMP00911,30,Non-binary,Marketing,Education,16,Onsite,39,15,1,Low,,Yes,Decrease,5,Satisfied,5,Daily,Average,Africa
EMP00912,47,Prefer not to say,Project Manager,IT,12,Hybrid,37,14,2,Low,Burnout,No,Increase,5,Neutral,3,Daily,Good,Asia
EMP00913,39,Prefer not to say,Software Engineer,Education,28,Hybrid,35,1,3,Medium,Burnout,No,Increase,5,Satisfied,5,Weekly,Average,Asia
EMP00914,43,Prefer not to say,HR,Retail,23,Onsite,20,9,1,High,Depression,Yes,Decrease,2,Unsatisfied,5,Daily,Poor,North America
EMP00915,40,Female,Project Manager,Retail,28,Hybrid,33,9,3,Low,Depression,No,Increase,3,Neutral,5,Weekly,Good,Africa
EMP00916,30,Prefer not to say,Software Engineer,Education,18,Hybrid,52,2,1,Low,Depression,No,No Change,2,Unsatisfied,4,,Good,North America
EMP00917,58,Prefer not to say,HR,Consulting,12,Remote,48,4,1,Low,,No,Increase,2,Neutral,4,Weekly,Average,Europe
EMP00918,33,Female,Marketing,Education,18,Remote,47,15,5,High,,Yes,Increase,5,Unsatisfied,3,Daily,Poor,North America
EMP00919,23,Non-binary,Sales,Healthcare,14,Remote,22,15,2,Medium,Depression,No,Increase,3,Neutral,4,Weekly,Poor,North America
EMP00920,36,Male,Designer,Consulting,7,Onsite,51,2,1,High,Anxiety,No,Decrease,4,Unsatisfied,1,Weekly,Average,North America
EMP00921,50,Non-binary,Marketing,Healthcare,31,Onsite,54,14,5,Low,Burnout,No,Increase,3,Satisfied,2,,Poor,North America
EMP00922,36,Non-binary,Project Manager,Healthcare,4,Hybrid,44,12,5,Medium,Depression,Yes,Decrease,4,Neutral,3,Daily,Good,Asia
EMP00923,24,Female,Sales,Healthcare,6,Remote,27,0,5,High,Anxiety,No,Decrease,4,Neutral,2,,Poor,Asia
EMP00924,52,Prefer not to say,Project Manager,Consulting,20,Onsite,39,1,4,Medium,,No,Decrease,5,Unsatisfied,2,Daily,Poor,South America
EMP00925,27,Female,Project Manager,Manufacturing,16,Onsite,37,14,3,Low,Burnout,No,Increase,3,Unsatisfied,4,Weekly,Average,South America
EMP00926,57,Male,Data Scientist,Education,25,Onsite,22,8,2,Medium,Depression,Yes,No Change,2,Unsatisfied,3,Weekly,Average,Asia
EMP00927,46,Female,Designer,Consulting,6,Onsite,35,6,4,Medium,Anxiety,Yes,Decrease,4,Neutral,5,Weekly,Good,Oceania
EMP00928,24,Non-binary,Software Engineer,IT,18,Remote,40,0,5,Low,Depression,No,Decrease,3,Neutral,2,Weekly,Good,Asia
EMP00929,38,Male,Software Engineer,Retail,29,Onsite,32,5,1,High,Burnout,Yes,Decrease,1,Satisfied,3,Weekly,Good,Oceania
EMP00930,47,Female,HR,Manufacturing,4,Hybrid,51,3,5,Low,Burnout,Yes,Decrease,2,Unsatisfied,1,,Average,Africa
EMP00931,46,Non-binary,Sales,Finance,7,Onsite,44,9,4,Low,Burnout,Yes,No Change,5,Unsatisfied,4,,Poor,Africa
EMP00932,28,Non-binary,Designer,Retail,25,Hybrid,50,8,5,High,Anxiety,No,Increase,5,Neutral,3,Daily,Good,North America
EMP00933,26,Prefer not to say,Designer,Consulting,28,Remote,34,10,5,Medium,Anxiety,Yes,Increase,2,Unsatisfied,3,Daily,Good,Africa
EMP00934,59,Non-binary,Software Engineer,Education,10,Onsite,53,4,3,Medium,,Yes,Decrease,2,Satisfied,5,Weekly,Average,North America
EMP00935,49,Male,Project Manager,Healthcare,20,Hybrid,42,0,5,Low,Burnout,Yes,Increase,4,Neutral,4,,Poor,Oceania
EMP00936,37,Female,HR,Retail,2,Remote,29,0,5,Medium,,Yes,Increase,4,Satisfied,5,Weekly,Poor,Europe
EMP00937,55,Male,Data Scientist,Manufacturing,7,Remote,53,6,5,High,Burnout,Yes,No Change,4,Neutral,5,Daily,Poor,Europe
EMP00938,51,Prefer not to say,HR,Manufacturing,18,Onsite,32,6,4,Low,Depression,Yes,No Change,4,Unsatisfied,4,Weekly,Poor,South America
EMP00939,37,Prefer not to say,HR,Consulting,9,Onsite,33,5,2,Low,Depression,No,No Change,5,Satisfied,1,,Good,North America
EMP00940,24,Prefer not to say,HR,Education,1,Onsite,43,14,4,Medium,Depression,Yes,No Change,5,Satisfied,4,,Average,Asia
EMP00941,59,Non-binary,Data Scientist,Retail,30,Hybrid,56,14,3,High,,Yes,Increase,5,Unsatisfied,3,Weekly,Average,Africa
EMP00942,42,Female,Sales,Finance,31,Hybrid,44,6,4,Low,Anxiety,No,Decrease,2,Unsatisfied,3,,Average,South America
EMP00943,50,Male,HR,Retail,14,Hybrid,57,1,1,High,Burnout,No,Increase,4,Neutral,1,Daily,Average,Oceania
EMP00944,38,Prefer not to say,Data Scientist,Finance,3,Remote,55,8,3,High,,Yes,Increase,3,Satisfied,5,Weekly,Average,North America
EMP00945,53,Non-binary,Software Engineer,Retail,2,Hybrid,57,4,5,Low,Anxiety,Yes,Increase,4,Neutral,3,,Poor,Asia
EMP00946,55,Non-binary,Sales,IT,22,Remote,39,3,3,Medium,Anxiety,Yes,Decrease,5,Satisfied,3,,Average,Africa
EMP00947,60,Female,Marketing,Manufacturing,17,Remote,27,5,1,Medium,Burnout,Yes,Increase,3,Neutral,5,Weekly,Poor,Asia
EMP00948,36,Female,Designer,Consulting,23,Remote,42,10,3,Low,,No,Decrease,4,Unsatisfied,5,Weekly,Poor,Europe
EMP00949,39,Male,HR,Manufacturing,29,Onsite,26,13,4,High,,Yes,Decrease,2,Unsatisfied,2,Daily,Good,North America
EMP00950,26,Non-binary,Marketing,Finance,20,Remote,39,5,5,Medium,,Yes,Decrease,4,Satisfied,5,,Poor,Asia
EMP00951,28,Female,Marketing,Retail,8,Remote,37,6,4,High,,No,Increase,5,Neutral,1,,Good,Oceania
EMP00952,37,Female,Sales,Retail,18,Onsite,47,10,5,High,,No,Decrease,3,Satisfied,5,Daily,Good,South America
EMP00953,24,Non-binary,Software Engineer,Retail,16,Onsite,55,8,3,Medium,Depression,Yes,Decrease,3,Satisfied,1,,Average,Europe
EMP00954,26,Non-binary,Marketing,Education,7,Onsite,40,5,1,High,Depression,No,Increase,5,Unsatisfied,1,Daily,Good,Africa
EMP00955,48,Male,HR,Healthcare,22,Remote,33,13,1,Medium,Depression,No,Decrease,2,Satisfied,2,Daily,Average,Asia
EMP00956,23,Prefer not to say,HR,Retail,5,Hybrid,34,4,5,Medium,Burnout,Yes,Decrease,5,Neutral,2,Daily,Good,South America
EMP00957,44,Male,HR,Healthcare,18,Remote,39,7,5,Medium,Depression,No,Increase,4,Unsatisfied,3,Daily,Poor,South America
EMP00958,59,Female,Designer,Healthcare,10,Remote,33,0,2,High,Anxiety,Yes,Decrease,5,Satisfied,1,,Good,Africa
EMP00959,34,Female,Designer,IT,30,Remote,22,14,5,High,,No,Increase,5,Unsatisfied,5,Weekly,Poor,Oceania
EMP00960,39,Prefer not to say,HR,Healthcare,33,Remote,22,9,2,Low,Burnout,No,Decrease,4,Satisfied,4,Weekly,Poor,Africa
EMP00961,39,Male,Project Manager,Retail,2,Onsite,50,14,4,Medium,Burnout,No,No Change,1,Unsatisfied,4,,Poor,Africa
EMP00962,37,Prefer not to say,Data Scientist,IT,11,Onsite,37,6,3,Low,Burnout,No,No Change,4,Neutral,5,Daily,Good,Asia
EMP00963,30,Non-binary,Software Engineer,Finance,4,Onsite,28,5,4,Medium,Burnout,No,Decrease,4,Neutral,1,Weekly,Good,Africa
EMP00964,52,Prefer not to say,Project Manager,Education,32,Remote,45,11,1,Low,Depression,No,Decrease,2,Satisfied,1,Daily,Average,Oceania
EMP00965,36,Female,Sales,Retail,35,Onsite,52,13,4,High,Anxiety,No,No Change,3,Unsatisfied,3,,Good,North America
EMP00966,24,Female,Designer,Education,26,Onsite,50,7,1,Low,Depression,Yes,Increase,1,Neutral,2,Weekly,Poor,North America
EMP00967,43,Female,Marketing,IT,19,Hybrid,23,3,2,Medium,Burnout,No,No Change,3,Neutral,1,Daily,Average,North America
EMP00968,40,Male,Data Scientist,Consulting,18,Onsite,43,13,1,Low,Burnout,Yes,Increase,4,Unsatisfied,1,Weekly,Good,Africa
EMP00969,55,Male,Project Manager,Healthcare,4,Onsite,38,8,2,Medium,Anxiety,Yes,Increase,3,Unsatisfied,1,Weekly,Average,Oceania
EMP00970,24,Prefer not to say,Designer,Retail,26,Hybrid,24,9,3,Medium,Depression,Yes,Decrease,5,Unsatisfied,1,Daily,Average,Africa
EMP00971,35,Non-binary,Software Engineer,Healthcare,11,Onsite,60,11,1,Low,Anxiety,Yes,No Change,4,Unsatisfied,5,,Average,North America
